Uid,Pid,Time
589,4084,2012-10-27 19:22:00
589,4748,2012-10-27 19:23:00
14,1389,2012-10-27 19:31:00
183,2153,2012-10-27 19:37:00
926,259,2012-10-27 19:39:00
60,2720,2012-10-27 19:39:00
800,3575,2012-10-27 19:40:00
217,2169,2012-10-27 19:41:00
127,4118,2012-10-27 19:41:00
617,3180,2012-10-27 19:42:00
330,300,2012-10-27 19:44:00
313,1316,2012-10-27 19:45:00
1069,300,2012-10-27 19:47:00
715,3750,2012-10-27 19:49:00
365,3987,2012-10-27 19:51:00
184,1733,2012-10-27 19:53:00
180,281,2012-10-27 19:54:00
754,1226,2012-10-27 19:54:00
246,2507,2012-10-27 19:55:00
925,4517,2012-10-27 19:56:00
1072,4118,2012-10-27 19:56:00
1036,2153,2012-10-27 19:58:00
140,4234,2012-10-27 19:59:00
926,3179,2012-10-27 19:59:00
1045,189,2012-10-27 20:01:00
520,1275,2012-10-27 20:01:00
249,1264,2012-10-27 20:03:00
353,4532,2012-10-27 20:03:00
949,300,2012-10-27 20:05:00
926,1488,2012-10-27 20:05:00
611,1887,2012-10-27 20:06:00
32,346,2012-10-27 20:08:00
1025,768,2012-10-27 20:10:00
998,4061,2012-10-27 20:12:00
5,2567,2012-10-27 20:13:00
280,236,2012-10-27 20:14:00
487,921,2012-10-27 20:17:00
37,2079,2012-10-27 20:18:00
666,605,2012-10-27 20:20:00
176,4361,2012-10-27 20:26:00
566,2278,2012-10-27 20:31:00
487,3403,2012-10-27 20:32:00
926,2431,2012-10-27 20:33:00
862,4740,2012-10-27 20:34:00
547,5133,2012-10-27 20:35:00
803,98,2012-10-27 20:36:00
803,2446,2012-10-27 20:37:00
761,3482,2012-10-27 20:40:00
626,993,2012-10-27 20:40:00
465,1100,2012-10-27 20:45:00
196,1765,2012-10-27 20:45:00
460,4577,2012-10-27 20:48:00
1036,3385,2012-10-27 20:48:00
460,4223,2012-10-27 20:49:00
778,2366,2012-10-27 20:54:00
699,3137,2012-10-27 20:55:00
547,2232,2012-10-27 21:00:00
224,4518,2012-10-27 21:02:00
249,4583,2012-10-27 21:05:00
95,39,2012-10-27 21:10:00
705,3357,2012-10-27 21:14:00
752,1624,2012-10-27 21:15:00
292,2076,2012-10-27 21:15:00
584,264,2012-10-27 21:15:00
137,5093,2012-10-27 21:17:00
599,1630,2012-10-27 21:20:00
947,1290,2012-10-27 21:20:00
144,2730,2012-10-27 21:21:00
220,4453,2012-10-27 21:23:00
433,2800,2012-10-27 21:25:00
749,4675,2012-10-27 21:26:00
180,3257,2012-10-27 21:27:00
547,2730,2012-10-27 21:28:00
129,2180,2012-10-27 21:31:00
129,2180,2012-10-27 21:32:00
629,1643,2012-10-27 21:32:00
382,407,2012-10-27 21:32:00
693,3075,2012-10-27 21:37:00
38,661,2012-10-27 21:43:00
43,3438,2012-10-27 21:43:00
254,4560,2012-10-27 21:50:00
5,4693,2012-10-27 21:54:00
213,1627,2012-10-27 21:55:00
1042,243,2012-10-27 22:01:00
309,2691,2012-10-27 22:10:00
243,3188,2012-10-27 22:13:00
227,4378,2012-10-27 22:14:00
176,1961,2012-10-27 22:18:00
1031,4417,2012-10-27 22:18:00
811,1143,2012-10-27 22:18:00
489,4044,2012-10-27 22:21:00
544,3188,2012-10-27 22:27:00
767,122,2012-10-27 22:31:00
432,4784,2012-10-27 22:36:00
989,3022,2012-10-27 22:37:00
817,2497,2012-10-27 22:39:00
1035,2293,2012-10-27 22:47:00
165,879,2012-10-27 22:52:00
165,4878,2012-10-27 22:53:00
132,3427,2012-10-27 22:54:00
513,1473,2012-10-27 22:55:00
997,4023,2012-10-27 22:56:00
394,232,2012-10-27 23:00:00
176,2093,2012-10-27 23:01:00
156,100,2012-10-27 23:07:00
1025,85,2012-10-27 23:08:00
44,5028,2012-10-27 23:14:00
288,2887,2012-10-27 23:22:00
1018,3890,2012-10-27 23:25:00
140,438,2012-10-27 23:27:00
140,1226,2012-10-27 23:27:00
926,4068,2012-10-27 23:28:00
64,3563,2012-10-27 23:30:00
926,3309,2012-10-27 23:41:00
44,1544,2012-10-27 23:42:00
811,5129,2012-10-27 23:44:00
327,1643,2012-10-27 23:47:00
599,4693,2012-10-27 23:47:00
832,2236,2012-10-27 23:48:00
589,4084,2012-10-27 23:49:00
589,431,2012-10-27 23:49:00
967,3952,2012-10-27 23:51:00
672,4228,2012-10-27 23:55:00
1006,3372,2012-10-27 23:56:00
761,824,2012-10-27 23:56:00
672,2444,2012-10-27 23:56:00
1006,3187,2012-10-27 23:56:00
592,1635,2012-10-27 23:57:00
32,2293,2012-10-27 23:58:00
880,4537,2012-10-28 00:03:00
349,4302,2012-10-28 00:04:00
102,4118,2012-10-28 00:18:00
767,540,2012-10-28 00:24:00
547,5133,2012-10-28 00:31:00
547,1627,2012-10-28 00:31:00
752,568,2012-10-28 00:35:00
314,1333,2012-10-28 00:35:00
810,4506,2012-10-28 00:38:00
666,814,2012-10-28 00:41:00
61,1784,2012-10-28 00:43:00
5,1057,2012-10-28 00:46:00
980,875,2012-10-28 00:51:00
678,2089,2012-10-28 00:53:00
463,1730,2012-10-28 00:55:00
469,1188,2012-10-28 00:55:00
362,3014,2012-10-28 00:57:00
1080,1458,2012-10-28 01:01:00
176,2355,2012-10-28 01:01:00
868,4956,2012-10-28 01:01:00
610,3256,2012-10-28 01:03:00
313,1668,2012-10-28 01:07:00
626,969,2012-10-28 01:09:00
560,3737,2012-10-28 01:10:00
176,912,2012-10-28 01:11:00
156,5028,2012-10-28 01:16:00
5,251,2012-10-28 01:17:00
592,1635,2012-10-28 01:24:00
825,3773,2012-10-28 01:25:00
1071,3280,2012-10-28 01:25:00
176,2555,2012-10-28 01:27:00
11,1555,2012-10-28 01:29:00
942,2938,2012-10-28 01:31:00
918,4161,2012-10-28 01:32:00
665,3022,2012-10-28 01:36:00
644,3734,2012-10-28 01:42:00
314,2151,2012-10-28 01:46:00
942,502,2012-10-28 01:48:00
1059,2871,2012-10-28 01:49:00
977,4751,2012-10-28 01:52:00
559,4365,2012-10-28 01:56:00
146,2164,2012-10-28 01:58:00
666,1627,2012-10-28 01:59:00
1025,2780,2012-10-28 02:14:00
127,3509,2012-10-28 02:18:00
127,3357,2012-10-28 02:19:00
1011,4665,2012-10-28 02:20:00
249,278,2012-10-28 02:27:00
249,1153,2012-10-28 02:27:00
196,1137,2012-10-28 02:30:00
1043,3889,2012-10-28 02:30:00
520,634,2012-10-28 02:33:00
803,972,2012-10-28 02:36:00
249,4576,2012-10-28 02:38:00
190,2595,2012-10-28 02:38:00
544,3204,2012-10-28 02:39:00
593,872,2012-10-28 02:42:00
677,3329,2012-10-28 02:47:00
216,1388,2012-10-28 02:54:00
97,45,2012-10-28 02:56:00
349,742,2012-10-28 02:57:00
129,2323,2012-10-28 02:58:00
258,222,2012-10-28 03:10:00
560,2425,2012-10-28 03:17:00
1059,3464,2012-10-28 03:17:00
487,1315,2012-10-28 03:18:00
487,285,2012-10-28 03:18:00
487,1788,2012-10-28 03:19:00
309,674,2012-10-28 03:22:00
67,3742,2012-10-28 03:24:00
1043,3256,2012-10-28 03:26:00
487,2368,2012-10-28 03:26:00
258,5058,2012-10-28 03:26:00
714,750,2012-10-28 03:27:00
258,5023,2012-10-28 03:28:00
740,3378,2012-10-28 03:29:00
108,4569,2012-10-28 03:32:00
538,574,2012-10-28 03:33:00
583,2622,2012-10-28 03:45:00
129,3739,2012-10-28 03:47:00
129,2363,2012-10-28 03:48:00
677,4472,2012-10-28 03:53:00
811,2293,2012-10-28 03:53:00
677,4472,2012-10-28 03:59:00
484,2910,2012-10-28 04:00:00
20,3246,2012-10-28 04:09:00
817,3379,2012-10-28 04:14:00
592,1765,2012-10-28 04:38:00
836,3860,2012-10-28 04:49:00
263,4017,2012-10-28 05:10:00
287,3735,2012-10-28 05:11:00
502,3614,2012-10-28 05:20:00
220,1044,2012-10-28 05:36:00
97,4484,2012-10-28 05:43:00
287,1627,2012-10-28 05:45:00
176,1500,2012-10-28 05:49:00
1064,706,2012-10-28 06:19:00
55,2467,2012-10-28 06:29:00
287,3166,2012-10-28 06:35:00
546,2032,2012-10-28 06:41:00
546,2892,2012-10-28 06:41:00
546,1518,2012-10-28 06:42:00
334,1666,2012-10-28 06:49:00
787,699,2012-10-28 06:59:00
463,2135,2012-10-28 07:01:00
786,3269,2012-10-28 07:02:00
70,2591,2012-10-28 07:04:00
697,4499,2012-10-28 07:10:00
463,320,2012-10-28 07:22:00
824,159,2012-10-28 07:25:00
292,2076,2012-10-28 07:27:00
176,4611,2012-10-28 07:30:00
573,3394,2012-10-28 07:34:00
178,3459,2012-10-28 07:50:00
876,3685,2012-10-28 07:50:00
710,245,2012-10-28 07:54:00
868,4343,2012-10-28 08:07:00
989,3444,2012-10-28 08:09:00
998,887,2012-10-28 08:12:00
37,3052,2012-10-28 08:13:00
297,626,2012-10-28 08:19:00
998,4061,2012-10-28 08:24:00
6,2742,2012-10-28 08:27:00
91,2019,2012-10-28 08:30:00
436,3654,2012-10-28 08:44:00
721,3801,2012-10-28 08:49:00
1010,2645,2012-10-28 08:53:00
166,3842,2012-10-28 08:55:00
17,2367,2012-10-28 08:56:00
91,1373,2012-10-28 08:59:00
164,4147,2012-10-28 09:03:00
255,3010,2012-10-28 09:07:00
562,3585,2012-10-28 09:09:00
91,253,2012-10-28 09:10:00
176,846,2012-10-28 09:13:00
145,1392,2012-10-28 09:13:00
1066,386,2012-10-28 09:16:00
682,3269,2012-10-28 09:16:00
404,1806,2012-10-28 09:16:00
589,4084,2012-10-28 09:22:00
633,1976,2012-10-28 09:22:00
589,3163,2012-10-28 09:23:00
789,4033,2012-10-28 09:26:00
596,2228,2012-10-28 09:40:00
1080,2861,2012-10-28 09:41:00
1080,3763,2012-10-28 09:41:00
1080,649,2012-10-28 09:41:00
156,3149,2012-10-28 09:43:00
49,3695,2012-10-28 09:45:00
104,3177,2012-10-28 09:50:00
374,258,2012-10-28 09:52:00
67,1501,2012-10-28 09:54:00
807,3626,2012-10-28 09:55:00
697,3659,2012-10-28 09:55:00
80,3630,2012-10-28 10:02:00
434,4499,2012-10-28 10:03:00
202,1161,2012-10-28 10:18:00
465,2440,2012-10-28 10:18:00
665,5041,2012-10-28 10:24:00
93,1459,2012-10-28 10:25:00
273,2241,2012-10-28 10:29:00
393,1001,2012-10-28 10:31:00
870,4711,2012-10-28 10:43:00
277,4291,2012-10-28 10:51:00
165,2722,2012-10-28 10:53:00
176,4931,2012-10-28 10:54:00
529,880,2012-10-28 10:54:00
165,4878,2012-10-28 10:55:00
277,4291,2012-10-28 10:56:00
793,4291,2012-10-28 10:59:00
436,721,2012-10-28 11:01:00
298,4516,2012-10-28 11:03:00
742,420,2012-10-28 11:05:00
581,791,2012-10-28 11:08:00
365,2126,2012-10-28 11:10:00
890,1018,2012-10-28 11:11:00
589,4920,2012-10-28 11:13:00
140,438,2012-10-28 11:26:00
162,4617,2012-10-28 11:39:00
307,4583,2012-10-28 11:41:00
582,4147,2012-10-28 11:43:00
702,322,2012-10-28 11:50:00
521,528,2012-10-28 11:50:00
96,2072,2012-10-28 11:51:00
343,3188,2012-10-28 11:52:00
393,4098,2012-10-28 11:54:00
617,2125,2012-10-28 11:59:00
885,3663,2012-10-28 12:09:00
880,2001,2012-10-28 12:10:00
991,4627,2012-10-28 12:10:00
313,2716,2012-10-28 12:14:00
258,5012,2012-10-28 12:22:00
176,3485,2012-10-28 12:24:00
967,4291,2012-10-28 12:24:00
258,701,2012-10-28 12:24:00
1042,2429,2012-10-28 12:27:00
1080,4807,2012-10-28 12:30:00
141,4672,2012-10-28 12:30:00
573,138,2012-10-28 12:31:00
1023,4147,2012-10-28 12:35:00
923,2612,2012-10-28 12:37:00
258,2956,2012-10-28 12:39:00
132,4642,2012-10-28 12:39:00
342,841,2012-10-28 12:42:00
298,4884,2012-10-28 12:43:00
661,2811,2012-10-28 12:44:00
818,3179,2012-10-28 12:47:00
828,3381,2012-10-28 12:50:00
633,3884,2012-10-28 12:54:00
202,4291,2012-10-28 12:54:00
848,892,2012-10-28 12:55:00
176,847,2012-10-28 12:56:00
317,4117,2012-10-28 12:56:00
88,4943,2012-10-28 12:59:00
122,4147,2012-10-28 13:02:00
614,494,2012-10-28 13:05:00
958,2609,2012-10-28 13:10:00
224,1517,2012-10-28 13:10:00
672,2444,2012-10-28 13:12:00
1060,1705,2012-10-28 13:12:00
1046,4291,2012-10-28 13:15:00
610,1917,2012-10-28 13:17:00
740,4291,2012-10-28 13:18:00
1039,2833,2012-10-28 13:20:00
258,3767,2012-10-28 13:21:00
433,2867,2012-10-28 13:23:00
793,4291,2012-10-28 13:23:00
138,4291,2012-10-28 13:26:00
641,843,2012-10-28 13:26:00
641,4291,2012-10-28 13:27:00
768,712,2012-10-28 13:30:00
180,2086,2012-10-28 13:32:00
629,931,2012-10-28 13:34:00
887,405,2012-10-28 13:37:00
58,4706,2012-10-28 13:41:00
61,4291,2012-10-28 13:43:00
5,980,2012-10-28 13:44:00
666,1561,2012-10-28 13:44:00
98,1277,2012-10-28 13:47:00
589,4365,2012-10-28 13:48:00
589,4906,2012-10-28 13:49:00
274,4291,2012-10-28 13:58:00
495,623,2012-10-28 14:00:00
432,3326,2012-10-28 14:01:00
137,5021,2012-10-28 14:02:00
786,3294,2012-10-28 14:07:00
573,4291,2012-10-28 14:11:00
129,2765,2012-10-28 14:13:00
129,1683,2012-10-28 14:13:00
176,1155,2012-10-28 14:14:00
129,4661,2012-10-28 14:15:00
678,2875,2012-10-28 14:21:00
739,81,2012-10-28 14:26:00
780,3432,2012-10-28 14:26:00
607,3695,2012-10-28 14:28:00
196,2672,2012-10-28 14:30:00
499,1915,2012-10-28 14:32:00
476,2567,2012-10-28 14:35:00
362,630,2012-10-28 14:36:00
88,4291,2012-10-28 14:37:00
602,2119,2012-10-28 14:38:00
740,4821,2012-10-28 14:42:00
505,343,2012-10-28 14:46:00
601,4901,2012-10-28 14:52:00
616,2676,2012-10-28 14:53:00
601,4320,2012-10-28 14:55:00
629,171,2012-10-28 15:00:00
873,4617,2012-10-28 15:06:00
601,918,2012-10-28 15:07:00
940,2659,2012-10-28 15:14:00
152,1242,2012-10-28 15:15:00
476,363,2012-10-28 15:18:00
146,3385,2012-10-28 15:19:00
393,1001,2012-10-28 15:25:00
660,4794,2012-10-28 15:26:00
38,1300,2012-10-28 15:31:00
96,2072,2012-10-28 15:32:00
781,193,2012-10-28 15:37:00
98,4072,2012-10-28 15:38:00
176,2093,2012-10-28 15:43:00
768,964,2012-10-28 15:44:00
452,3982,2012-10-28 15:47:00
589,4084,2012-10-28 15:47:00
553,1437,2012-10-28 15:51:00
553,3264,2012-10-28 15:51:00
553,1833,2012-10-28 15:53:00
870,4291,2012-10-28 15:58:00
765,549,2012-10-28 15:59:00
704,907,2012-10-28 16:03:00
978,1651,2012-10-28 16:10:00
130,784,2012-10-28 16:12:00
889,4291,2012-10-28 16:14:00
547,4291,2012-10-28 16:23:00
549,4291,2012-10-28 16:32:00
242,3685,2012-10-28 16:35:00
885,3790,2012-10-28 16:36:00
463,3488,2012-10-28 16:37:00
362,3618,2012-10-28 16:37:00
138,794,2012-10-28 16:40:00
182,3225,2012-10-28 16:41:00
977,2561,2012-10-28 16:45:00
476,4365,2012-10-28 16:46:00
60,3707,2012-10-28 16:47:00
1042,4291,2012-10-28 16:50:00
476,4759,2012-10-28 16:53:00
465,4486,2012-10-28 16:54:00
6,4291,2012-10-28 16:55:00
921,4291,2012-10-28 16:55:00
365,4291,2012-10-28 16:55:00
465,4291,2012-10-28 16:56:00
255,4291,2012-10-28 17:02:00
328,4804,2012-10-28 17:11:00
60,2720,2012-10-28 17:12:00
734,4291,2012-10-28 17:13:00
666,2770,2012-10-28 17:17:00
666,4291,2012-10-28 17:18:00
344,4291,2012-10-28 17:18:00
889,2273,2012-10-28 17:20:00
489,4291,2012-10-28 17:20:00
489,3047,2012-10-28 17:20:00
297,626,2012-10-28 17:21:00
490,4291,2012-10-28 17:23:00
335,4291,2012-10-28 17:24:00
297,3990,2012-10-28 17:25:00
151,1521,2012-10-28 17:30:00
692,2088,2012-10-28 17:39:00
750,4196,2012-10-28 17:43:00
142,354,2012-10-28 17:44:00
781,2373,2012-10-28 17:53:00
144,1677,2012-10-28 17:56:00
382,407,2012-10-28 17:58:00
726,4291,2012-10-28 18:03:00
791,4291,2012-10-28 18:03:00
289,4233,2012-10-28 18:04:00
1069,4291,2012-10-28 18:06:00
860,3059,2012-10-28 18:07:00
886,4291,2012-10-28 18:08:00
886,4291,2012-10-28 18:12:00
750,4291,2012-10-28 18:13:00
559,4422,2012-10-28 18:13:00
283,3575,2012-10-28 18:16:00
635,1983,2012-10-28 18:17:00
156,3194,2012-10-28 18:17:00
487,3528,2012-10-28 18:18:00
130,4291,2012-10-28 18:20:00
407,3625,2012-10-28 18:23:00
6,4291,2012-10-28 18:25:00
192,4291,2012-10-28 18:27:00
781,296,2012-10-28 18:29:00
548,772,2012-10-28 18:34:00
220,4291,2012-10-28 18:36:00
580,4291,2012-10-28 18:37:00
1021,4291,2012-10-28 18:39:00
692,2685,2012-10-28 18:40:00
1033,4291,2012-10-28 18:40:00
987,3985,2012-10-28 18:43:00
315,4291,2012-10-28 18:51:00
436,4659,2012-10-28 18:54:00
952,4291,2012-10-28 18:54:00
842,2412,2012-10-28 18:55:00
168,412,2012-10-28 18:56:00
881,3005,2012-10-28 18:57:00
842,4291,2012-10-28 18:58:00
571,4291,2012-10-28 18:59:00
757,1770,2012-10-28 19:01:00
736,4291,2012-10-28 19:04:00
499,2667,2012-10-28 19:04:00
845,5120,2012-10-28 19:05:00
220,3162,2012-10-28 19:12:00
711,4291,2012-10-28 19:15:00
630,4291,2012-10-28 19:17:00
991,4291,2012-10-28 19:19:00
397,3351,2012-10-28 19:21:00
59,4291,2012-10-28 19:31:00
436,759,2012-10-28 19:37:00
510,3685,2012-10-28 19:38:00
1036,4291,2012-10-28 19:45:00
309,4291,2012-10-28 20:10:00
689,113,2012-10-28 20:16:00
142,4291,2012-10-28 20:18:00
20,4291,2012-10-28 20:19:00
580,2445,2012-10-28 20:21:00
1018,4291,2012-10-28 20:32:00
619,4291,2012-10-28 20:34:00
1059,4291,2012-10-28 20:34:00
129,3811,2012-10-28 20:35:00
490,4892,2012-10-28 20:35:00
122,5064,2012-10-28 20:37:00
1047,269,2012-10-28 20:37:00
889,3691,2012-10-28 20:39:00
933,4291,2012-10-28 20:40:00
196,1765,2012-10-28 20:45:00
597,4291,2012-10-28 20:49:00
905,4291,2012-10-28 20:52:00
886,4291,2012-10-28 20:53:00
475,4083,2012-10-28 21:06:00
475,4989,2012-10-28 21:06:00
475,4291,2012-10-28 21:07:00
176,973,2012-10-28 21:07:00
672,4228,2012-10-28 21:09:00
122,2967,2012-10-28 21:29:00
866,4291,2012-10-28 21:31:00
904,4291,2012-10-28 21:36:00
890,3857,2012-10-28 21:41:00
153,4291,2012-10-28 21:43:00
1006,3187,2012-10-28 21:44:00
1080,588,2012-10-28 21:49:00
1080,1774,2012-10-28 21:49:00
1080,649,2012-10-28 21:51:00
331,4291,2012-10-28 21:52:00
775,4291,2012-10-28 21:53:00
160,4291,2012-10-28 21:54:00
822,193,2012-10-28 21:59:00
513,1473,2012-10-28 21:59:00
239,1822,2012-10-28 22:00:00
688,4291,2012-10-28 22:05:00
463,320,2012-10-28 22:12:00
660,4291,2012-10-28 22:12:00
168,4291,2012-10-28 22:16:00
54,4291,2012-10-28 22:18:00
405,4291,2012-10-28 22:20:00
997,4291,2012-10-28 22:26:00
196,2131,2012-10-28 22:30:00
321,4291,2012-10-28 22:41:00
173,4291,2012-10-28 22:48:00
227,4291,2012-10-28 23:01:00
788,4245,2012-10-28 23:03:00
788,4742,2012-10-28 23:04:00
513,4291,2012-10-28 23:04:00
229,372,2012-10-28 23:04:00
548,4291,2012-10-28 23:15:00
221,4291,2012-10-28 23:18:00
918,4291,2012-10-28 23:19:00
34,4291,2012-10-28 23:20:00
98,968,2012-10-28 23:24:00
589,4084,2012-10-28 23:28:00
641,4291,2012-10-28 23:32:00
287,4291,2012-10-28 23:36:00
589,3158,2012-10-28 23:38:00
770,2488,2012-10-28 23:45:00
556,1175,2012-10-28 23:45:00
566,4291,2012-10-28 23:55:00
176,1709,2012-10-28 23:58:00
666,4445,2012-10-29 00:00:00
616,4291,2012-10-29 00:07:00
161,836,2012-10-29 00:22:00
588,4291,2012-10-29 00:24:00
990,4291,2012-10-29 00:26:00
297,4942,2012-10-29 00:27:00
682,4291,2012-10-29 00:27:00
151,1403,2012-10-29 00:29:00
594,2549,2012-10-29 00:30:00
734,1061,2012-10-29 00:35:00
1006,4291,2012-10-29 00:37:00
346,4291,2012-10-29 00:41:00
140,4291,2012-10-29 00:41:00
918,3148,2012-10-29 00:51:00
510,4291,2012-10-29 00:52:00
208,4291,2012-10-29 00:56:00
1051,3710,2012-10-29 00:58:00
211,4291,2012-10-29 01:02:00
96,4386,2012-10-29 01:18:00
665,885,2012-10-29 01:23:00
284,4291,2012-10-29 01:31:00
46,4291,2012-10-29 01:38:00
463,4725,2012-10-29 01:56:00
484,4291,2012-10-29 02:01:00
594,5133,2012-10-29 02:21:00
594,4291,2012-10-29 02:24:00
196,1137,2012-10-29 02:30:00
234,4291,2012-10-29 02:38:00
857,4291,2012-10-29 02:40:00
799,4291,2012-10-29 03:01:00
666,4291,2012-10-29 03:02:00
129,3739,2012-10-29 03:04:00
259,919,2012-10-29 03:12:00
129,2363,2012-10-29 03:19:00
788,1514,2012-10-29 04:19:00
807,2236,2012-10-29 05:00:00
498,3140,2012-10-29 05:09:00
176,1500,2012-10-29 05:12:00
168,4190,2012-10-29 05:47:00
6,4291,2012-10-29 05:54:00
19,4291,2012-10-29 06:25:00
889,2273,2012-10-29 06:29:00
176,4611,2012-10-29 06:30:00
358,4235,2012-10-29 06:45:00
803,4291,2012-10-29 06:56:00
824,159,2012-10-29 07:03:00
131,4902,2012-10-29 07:09:00
918,4291,2012-10-29 07:19:00
164,2603,2012-10-29 07:25:00
131,557,2012-10-29 07:45:00
433,2867,2012-10-29 07:51:00
194,3283,2012-10-29 08:02:00
721,371,2012-10-29 08:02:00
176,2093,2012-10-29 08:04:00
502,4291,2012-10-29 08:04:00
589,3163,2012-10-29 08:23:00
918,4895,2012-10-29 08:24:00
720,4291,2012-10-29 08:27:00
362,630,2012-10-29 08:32:00
1042,4291,2012-10-29 08:32:00
1042,4291,2012-10-29 08:33:00
382,407,2012-10-29 08:40:00
368,4291,2012-10-29 08:41:00
630,4291,2012-10-29 08:41:00
295,4291,2012-10-29 08:41:00
617,4291,2012-10-29 08:49:00
1080,1546,2012-10-29 08:50:00
1080,588,2012-10-29 08:52:00
388,2313,2012-10-29 08:52:00
1080,2669,2012-10-29 08:53:00
452,1348,2012-10-29 09:01:00
33,4291,2012-10-29 09:02:00
277,4291,2012-10-29 09:02:00
964,4291,2012-10-29 09:05:00
277,3756,2012-10-29 09:06:00
967,4291,2012-10-29 09:11:00
482,4291,2012-10-29 09:14:00
331,1991,2012-10-29 09:16:00
130,5063,2012-10-29 09:22:00
198,3709,2012-10-29 09:26:00
196,1137,2012-10-29 09:30:00
191,4291,2012-10-29 09:33:00
380,4291,2012-10-29 09:34:00
589,4084,2012-10-30 07:42:00
591,1626,2012-10-30 07:43:00
617,4291,2012-10-30 07:56:00
384,610,2012-10-30 07:58:00
96,80,2012-10-30 08:00:00
589,431,2012-10-30 08:18:00
589,4748,2012-10-30 08:19:00
158,4152,2012-10-30 08:20:00
1076,4365,2012-10-30 08:25:00
477,1242,2012-10-30 08:26:00
145,1392,2012-10-30 08:42:00
331,4917,2012-10-30 08:47:00
176,1649,2012-10-30 08:56:00
721,3801,2012-10-30 09:02:00
1036,4291,2012-10-30 09:03:00
239,3578,2012-10-30 09:09:00
918,4895,2012-10-30 09:14:00
388,2313,2012-10-30 09:17:00
924,1244,2012-10-30 09:29:00
196,1137,2012-10-30 09:30:00
761,824,2012-10-30 10:01:00
6,2897,2012-10-30 10:02:00
380,4596,2012-10-30 10:07:00
539,3153,2012-10-30 10:20:00
602,2119,2012-10-30 10:31:00
292,3407,2012-10-30 10:49:00
292,2076,2012-10-30 10:49:00
900,4291,2012-10-30 10:57:00
589,450,2012-10-30 10:59:00
59,2047,2012-10-30 11:02:00
176,1961,2012-10-30 11:23:00
108,4569,2012-10-30 11:25:00
67,3742,2012-10-30 11:37:00
424,4712,2012-10-30 11:58:00
496,3849,2012-10-30 12:04:00
635,834,2012-10-30 12:06:00
635,1983,2012-10-30 12:06:00
635,834,2012-10-30 12:07:00
1080,3763,2012-10-30 12:07:00
1080,1546,2012-10-30 12:08:00
1080,649,2012-10-30 12:08:00
397,4291,2012-10-30 12:09:00
1080,4807,2012-10-30 12:09:00
529,880,2012-10-30 12:09:00
1080,2669,2012-10-30 12:09:00
1080,588,2012-10-30 12:10:00
1080,4153,2012-10-30 12:10:00
633,3884,2012-10-30 12:13:00
255,2075,2012-10-30 12:23:00
295,832,2012-10-30 12:34:00
722,3909,2012-10-30 12:39:00
860,3059,2012-10-30 12:48:00
544,1028,2012-10-30 12:53:00
38,1256,2012-10-30 12:55:00
312,1953,2012-10-30 12:58:00
59,2832,2012-10-30 12:59:00
958,4365,2012-10-30 13:00:00
452,1348,2012-10-30 13:01:00
589,4279,2012-10-30 13:02:00
589,1321,2012-10-30 13:03:00
752,3482,2012-10-30 13:14:00
593,872,2012-10-30 13:16:00
781,1538,2012-10-30 13:18:00
958,2304,2012-10-30 13:20:00
198,2605,2012-10-30 13:21:00
253,162,2012-10-30 13:26:00
958,3301,2012-10-30 13:30:00
176,4361,2012-10-30 13:30:00
976,246,2012-10-30 13:38:00
958,4298,2012-10-30 13:40:00
420,2417,2012-10-30 13:49:00
461,5051,2012-10-30 13:53:00
739,2041,2012-10-30 13:55:00
800,4291,2012-10-30 13:57:00
800,4216,2012-10-30 13:59:00
1010,703,2012-10-30 14:08:00
30,3193,2012-10-30 14:14:00
196,1672,2012-10-30 14:15:00
1010,4291,2012-10-30 14:15:00
271,1407,2012-10-30 14:18:00
978,4291,2012-10-30 14:29:00
705,4291,2012-10-30 14:32:00
721,2051,2012-10-30 14:36:00
889,355,2012-10-30 14:42:00
298,1848,2012-10-30 14:50:00
315,4291,2012-10-30 14:52:00
707,1241,2012-10-30 14:53:00
889,1085,2012-10-30 14:56:00
277,3756,2012-10-30 15:07:00
328,1871,2012-10-30 15:07:00
292,3407,2012-10-30 15:11:00
342,841,2012-10-30 15:18:00
739,3902,2012-10-30 15:20:00
889,2273,2012-10-30 15:32:00
211,2062,2012-10-30 15:32:00
129,2765,2012-10-30 15:40:00
129,4661,2012-10-30 15:42:00
129,1889,2012-10-30 15:42:00
411,4013,2012-10-30 15:43:00
129,1683,2012-10-30 15:45:00
421,1036,2012-10-30 15:47:00
707,171,2012-10-30 15:57:00
36,4291,2012-10-30 15:59:00
636,1883,2012-10-30 15:59:00
129,2323,2012-10-30 16:02:00
500,3346,2012-10-30 16:02:00
1072,1917,2012-10-30 16:13:00
951,3482,2012-10-30 16:16:00
294,4291,2012-10-30 16:18:00
469,4291,2012-10-30 16:22:00
329,5095,2012-10-30 16:24:00
553,3264,2012-10-30 16:29:00
403,5092,2012-10-30 16:37:00
845,1313,2012-10-30 16:37:00
998,887,2012-10-30 16:38:00
845,88,2012-10-30 16:38:00
255,4291,2012-10-30 16:40:00
553,1833,2012-10-30 16:51:00
141,1399,2012-10-30 16:52:00
88,4204,2012-10-30 16:56:00
553,3975,2012-10-30 16:56:00
461,2814,2012-10-30 17:02:00
194,795,2012-10-30 17:06:00
254,3836,2012-10-30 17:09:00
222,2256,2012-10-30 17:09:00
174,345,2012-10-30 17:09:00
